#{"t_start": 1754825888.5967047, "env_id": "None"}
r,l,t
-10.0,1,2815.395756
-10.0,1,2815.414088
-10.0,1,2815.441979
-10.0,1,2815.462195
-10.0,1,2815.490141
-10.0,1,2815.507898
-10.0,1,2815.536668
-10.0,1,2815.555481
-10.0,1,2815.581869
-10.0,1,2815.600948
-10.0,1,2815.629417
-10.0,1,2815.647493
-10.0,1,2815.672433
-10.0,1,2815.692901
-10.0,1,2815.719575
-10.0,1,2815.73735
-10.0,1,2815.761647
-10.0,1,2815.780469
-10.0,1,2815.811524
-10.0,1,2815.829779
-10.0,1,2815.857912
-10.0,1,2815.876938
-10.0,1,2815.902807
-10.0,1,2815.920821
-10.0,1,2815.944946
-10.0,1,2815.963931
-10.0,1,2815.995849
-10.0,1,2816.01458
-10.0,1,2816.037626
-10.0,1,2816.057418
-10.0,1,2816.084052
-10.0,1,2816.107387
-10.0,1,2816.131754
-10.0,1,2816.150149
-10.0,1,2816.177365
-10.0,1,2816.202923
-10.0,1,2816.228062
-10.0,1,2816.246819
-10.0,1,2816.27621
-10.0,1,2816.294233
-10.0,1,2816.321293
-10.0,1,2816.339543
-10.0,1,2816.369534
-10.0,1,2816.387582
-10.0,1,2816.414067
-10.0,1,2816.433658
-10.0,1,2816.465713
-10.0,1,2816.484569
-10.0,1,2816.509351
-10.0,1,2816.530814
-10.0,1,2816.558201
-10.0,1,2816.57708
-10.0,1,2816.601715
-10.0,1,2816.623428
-10.0,1,2816.65097
-10.0,1,2816.669486
-10.0,1,2816.694008
-10.0,1,2816.712116
-10.0,1,2816.741663
-10.0,1,2816.760611
-10.0,1,2816.785519
-10.0,1,2816.804058
-10.0,1,2816.834204
-10.0,1,2816.853243
-10.0,1,2816.879972
-10.0,1,2816.898418
-10.0,1,2816.926188
-10.0,1,2816.946466
-10.0,1,2816.971981
-10.0,1,2816.993032
-10.0,1,2817.022415
-10.0,1,2817.04328
-10.0,1,2817.069446
-10.0,1,2817.08778
-10.0,1,2817.11643
-10.0,1,2817.135106
-10.0,1,2817.162619
-10.0,1,2817.180611
-10.0,1,2817.213775
-10.0,1,2817.232132
-10.0,1,2817.258841
-10.0,1,2817.277823
-10.0,1,2817.305997
-10.0,1,2817.324054
-10.0,1,2817.350679
-10.0,1,2817.369915
-10.0,1,2817.399213
-10.0,1,2817.417942
-10.0,1,2817.442089
-10.0,1,2817.466539
-10.0,1,2817.493693
-10.0,1,2817.511548
-10.0,1,2817.535837
-10.0,1,2817.555391
-10.0,1,2817.585166
-10.0,1,2817.602883
-10.0,1,2817.627905
-10.0,1,2817.64624
-10.0,1,2817.677143
-10.0,1,2817.695104
-10.0,1,2817.719605
-10.0,1,2817.737732
-10.0,1,2817.765656
-10.0,1,2817.785837
-10.0,1,2817.810253
-10.0,1,2817.828952
-10.0,1,2817.856882
-10.0,1,2817.876623
-10.0,1,2817.903718
-10.0,1,2817.922616
-10.0,1,2817.950111
-10.0,1,2817.968351
-10.0,1,2817.998337
-10.0,1,2818.017256
-10.0,1,2818.045365
-10.0,1,2818.064855
-10.0,1,2818.091322
-10.0,1,2818.109924
-10.0,1,2818.137851
-10.0,1,2818.156522
-10.0,1,2818.18103
-10.0,1,2818.205831
-10.0,1,2818.234685
-10.0,1,2818.253084
-10.0,1,2818.279364
-10.0,1,2818.29927
-10.0,1,2818.326838
-10.0,1,2818.345674
-10.0,1,2818.371211
-10.0,1,2818.389593
-10.0,1,2818.420791
-10.0,1,2818.439011
-10.0,1,2818.467281
-10.0,1,2818.485086
-10.0,1,2818.514588
-10.0,1,2818.5329
-10.0,1,2818.557819
-10.0,1,2818.57597
-10.0,1,2818.603661
-10.0,1,2818.624187
-10.0,1,2818.648847
-10.0,1,2818.667966
-10.0,1,2818.69566
-10.0,1,2818.716165
-10.0,1,2818.742066
-10.0,1,2818.760415
-10.0,1,2818.787567
-10.0,1,2818.808135
-10.0,1,2818.834947
-10.0,1,2818.854149
-10.0,1,2818.882306
-10.0,1,2818.900225
-10.0,1,2818.929467
-10.0,1,2818.947742
-10.0,1,2818.975261
-10.0,1,2818.995212
-10.0,1,2819.021639
-10.0,1,2819.042228
-10.0,1,2819.072732
-10.0,1,2819.090609
-10.0,1,2819.115642
-10.0,1,2819.135785
-10.0,1,2819.16596
-10.0,1,2819.184191
-10.0,1,2819.212505
-10.0,1,2819.234246
-10.0,1,2819.262606
-10.0,1,2819.281135
-10.0,1,2819.30527
-10.0,1,2819.323705
-10.0,1,2819.352927
-10.0,1,2819.371435
-10.0,1,2819.395826
-10.0,1,2819.414662
-10.0,1,2819.446557
-10.0,1,2819.468325
-10.0,1,2819.493054
-10.0,1,2819.510983
-10.0,1,2819.53882
-10.0,1,2819.559577
-10.0,1,2819.583616
-10.0,1,2819.601684
-10.0,1,2819.629677
-10.0,1,2819.650033
-10.0,1,2819.674659
-10.0,1,2819.694882
-10.0,1,2819.722251
-10.0,1,2819.740719
-10.0,1,2819.767913
-10.0,1,2819.786117
-10.0,1,2819.814026
-10.0,1,2819.832171
-10.0,1,2819.859057
-10.0,1,2819.877308
-10.0,1,2819.904516
-10.0,1,2819.922909
-10.0,1,2819.949894
-10.0,1,2819.971275
-10.0,1,2820.001402
-10.0,1,2820.018948
-10.0,1,2820.042992
-10.0,1,2820.061276
-10.0,1,2820.090822
-10.0,1,2820.10796
-10.0,1,2820.132241
-10.0,1,2820.150641
-10.0,1,2820.18042
-10.0,1,2820.203819
-10.0,1,2820.229011
-10.0,1,2820.247195
-10.0,1,2820.276073
-10.0,1,2820.295972
-10.0,1,2820.319956
-10.0,1,2820.338166
-10.0,1,2820.366626
-10.0,1,2820.388103
-10.0,1,2820.413209
-10.0,1,2820.43152
-10.0,1,2820.463708
-10.0,1,2820.483801
-10.0,1,2820.51005
-10.0,1,2820.52871
-10.0,1,2820.557583
-10.0,1,2820.575731
-10.0,1,2820.602412
-10.0,1,2820.620782
-10.0,1,2820.649355
-10.0,1,2820.667559
-10.0,1,2820.692787
-10.0,1,2820.713307
-10.0,1,2820.740275
-10.0,1,2820.760115
-10.0,1,2820.784561
-10.0,1,2820.80566
-10.0,1,2820.833764
-10.0,1,2820.852302
-10.0,1,2820.877061
-10.0,1,2820.894912
-10.0,1,2820.923966
-10.0,1,2820.941855
-10.0,1,2820.968014
-10.0,1,2820.986481
-10.0,1,2821.01838
-10.0,1,2821.037341
-10.0,1,2821.062862
-10.0,1,2821.081161
-10.0,1,2821.109325
-10.0,1,2821.130258
-10.0,1,2821.15545
-10.0,1,2821.174025
-10.0,1,2821.213684
-10.0,1,2821.234089
-10.0,1,2821.258971
-10.0,1,2821.277468
-10.0,1,2821.3063
-10.0,1,2821.326488
-10.0,1,2821.351427
-10.0,1,2821.369291
-10.0,1,2821.395972
-10.0,1,2821.413856
-10.0,1,2821.440895
-10.0,1,2821.459522
-10.0,1,2821.492113
-10.0,1,2821.510398
-10.0,1,2821.537107
-10.0,1,2821.555562
-10.0,1,2821.584237
-10.0,1,2821.602201
-10.0,1,2821.626611
-10.0,1,2821.647008
-10.0,1,2821.674622
-10.0,1,2821.692862
-10.0,1,2821.71725
-10.0,1,2821.739627
-10.0,1,2821.766999
-10.0,1,2821.785036
-10.0,1,2821.809003
-10.0,1,2821.827148
-10.0,1,2821.858465
-10.0,1,2821.876237
-10.0,1,2821.900229
-10.0,1,2821.919328
-10.0,1,2821.949284
-10.0,1,2821.967666
-10.0,1,2821.993384
-10.0,1,2822.01677
-10.0,1,2822.046017
-10.0,1,2822.068854
-10.0,1,2822.092969
-10.0,1,2822.110976
-10.0,1,2822.143781
-10.0,1,2822.164917
-10.0,1,2822.194322
-10.0,1,2822.212384
-10.0,1,2822.24345
-10.0,1,2822.264287
-10.0,1,2822.288656
-10.0,1,2822.306899
-10.0,1,2822.334165
-10.0,1,2822.352934
-10.0,1,2822.379915
-10.0,1,2822.406137
-10.0,1,2822.438549
-10.0,1,2822.457837
-10.0,1,2822.492821
-10.0,1,2822.512493
-10.0,1,2822.540565
-10.0,1,2822.559082
-10.0,1,2822.586034
-10.0,1,2822.604187
-10.0,1,2822.632818
-10.0,1,2822.651866
-10.0,1,2822.676457
-10.0,1,2822.701911
-10.0,1,2822.729483
-10.0,1,2822.748535
-10.0,1,2822.773108
-10.0,1,2822.792933
-10.0,1,2822.820362
-10.0,1,2822.838572
-10.0,1,2822.863379
-10.0,1,2822.881784
-10.0,1,2822.911629
-10.0,1,2822.930201
-10.0,1,2822.954611
-10.0,1,2822.973012
-10.0,1,2823.0037
-10.0,1,2823.02465
-10.0,1,2823.050056
-10.0,1,2823.069482
-10.0,1,2823.099599
-10.0,1,2823.117744
-10.0,1,2823.142385
-10.0,1,2823.161412
-10.0,1,2823.189201
-10.0,1,2823.213447
-10.0,1,2823.239311
-10.0,1,2823.258217
-10.0,1,2823.286113
-10.0,1,2823.306518
-10.0,1,2823.330373
-10.0,1,2823.348624
-10.0,1,2823.376103
-10.0,1,2823.393887
-10.0,1,2823.420829
-10.0,1,2823.439973
-10.0,1,2823.471219
-10.0,1,2823.488865
-10.0,1,2823.516802
-10.0,1,2823.535095
-10.0,1,2823.562694
-10.0,1,2823.58058
-10.0,1,2823.604997
-10.0,1,2823.62547
-10.0,1,2823.653334
-10.0,1,2823.672263
-10.0,1,2823.696855
-10.0,1,2823.715046
-10.0,1,2823.745905
-10.0,1,2823.764032
-10.0,1,2823.789231
-10.0,1,2823.807683
-10.0,1,2823.837779
-10.0,1,2823.856292
-10.0,1,2823.88032
-10.0,1,2823.898459
-10.0,1,2823.926504
-10.0,1,2823.946671
-10.0,1,2823.972224
-10.0,1,2823.990332
-10.0,1,2824.019477
-10.0,1,2824.042223
-10.0,1,2824.064894
-10.0,1,2824.082583
-10.0,1,2824.109928
-10.0,1,2824.128243
-10.0,1,2824.155619
-10.0,1,2824.174564
-10.0,1,2824.206384
-10.0,1,2824.22664
-10.0,1,2824.25453
-10.0,1,2824.274279
-10.0,1,2824.302623
-10.0,1,2824.321303
-10.0,1,2824.348684
-10.0,1,2824.368084
-10.0,1,2824.397183
-10.0,1,2824.416628
-10.0,1,2824.443629
-10.0,1,2824.468996
-10.0,1,2824.499861
-10.0,1,2824.522253
-10.0,1,2824.546617
-10.0,1,2824.567052
-10.0,1,2824.595134
-10.0,1,2824.612947
-10.0,1,2824.637519
-10.0,1,2824.656079
-10.0,1,2824.685719
-10.0,1,2824.703884
-10.0,1,2824.729083
-10.0,1,2824.748227
-10.0,1,2824.780435
-10.0,1,2824.80014
-10.0,1,2824.827355
-10.0,1,2824.846676
-10.0,1,2824.877785
-10.0,1,2824.896555
-10.0,1,2824.922367
-10.0,1,2824.940998
-10.0,1,2824.969327
-10.0,1,2824.991366
-10.0,1,2825.017401
-10.0,1,2825.038991
-10.0,1,2825.069241
-10.0,1,2825.092067
-10.0,1,2825.117775
-10.0,1,2825.136526
-10.0,1,2825.165775
-10.0,1,2825.186953
-10.0,1,2825.215963
-10.0,1,2825.235728
-10.0,1,2825.265589
-10.0,1,2825.286527
-10.0,1,2825.313729
-10.0,1,2825.334027
-10.0,1,2825.36421
-10.0,1,2825.383469
-10.0,1,2825.4106
-10.0,1,2825.429948
-10.0,1,2825.460331
-10.0,1,2825.482646
-10.0,1,2825.510909
-10.0,1,2825.530431
-10.0,1,2825.55957
-10.0,1,2825.579553
-10.0,1,2825.607548
-10.0,1,2825.626529
-10.0,1,2825.655277
-10.0,1,2825.674453
-10.0,1,2825.700055
-10.0,1,2825.721219
-10.0,1,2825.750327
-10.0,1,2825.769179
-10.0,1,2825.795067
-10.0,1,2825.816813
-10.0,1,2825.84478
-10.0,1,2825.863484
-10.0,1,2825.889103
-10.0,1,2825.90834
-10.0,1,2825.941997
-10.0,1,2825.960459
-10.0,1,2825.98599
-10.0,1,2826.00529
-10.0,1,2826.038102
-10.0,1,2826.059537
-10.0,1,2826.085638
-10.0,1,2826.105211
-10.0,1,2826.13579
-10.0,1,2826.154562
-10.0,1,2826.181631
-10.0,1,2826.20437
-10.0,1,2826.236244
-10.0,1,2826.255604
-10.0,1,2826.281499
-10.0,1,2826.3005
-10.0,1,2826.33045
-10.0,1,2826.350011
-10.0,1,2826.372669
-10.0,1,2826.388691
-10.0,1,2826.414931
-10.0,1,2826.432222
-10.0,1,2826.457433
-10.0,1,2826.479123
-10.0,1,2826.506856
-10.0,1,2826.525143
-10.0,1,2826.552677
-10.0,1,2826.570118
-10.0,1,2826.597949
-10.0,1,2826.615781
-10.0,1,2826.640701
-10.0,1,2826.660844
-10.0,1,2826.688572
-10.0,1,2826.706635
-10.0,1,2826.731381
-10.0,1,2826.752412
-10.0,1,2826.781024
-10.0,1,2826.79979
-10.0,1,2826.824292
-10.0,1,2826.84513
-10.0,1,2826.875401
-10.0,1,2826.893758
-10.0,1,2826.918387
-10.0,1,2826.936156
-10.0,1,2826.969343
-10.0,1,2826.987086
-10.0,1,2827.011508
-10.0,1,2827.029663
-10.0,1,2827.069278
-10.0,1,2827.088394
-10.0,1,2827.113045
-10.0,1,2827.131268
-10.0,1,2827.159153
-10.0,1,2827.179483
-10.0,1,2827.208553
-10.0,1,2827.227615
-10.0,1,2827.256465
-10.0,1,2827.278199
-10.0,1,2827.303006
-10.0,1,2827.320567
-10.0,1,2827.349721
-10.0,1,2827.370724
-10.0,1,2827.397649
-10.0,1,2827.416419
-10.0,1,2827.445349
-10.0,1,2827.467888
-10.0,1,2827.495208
-10.0,1,2827.514999
-10.0,1,2827.544396
-10.0,1,2827.563035
-10.0,1,2827.593163
-10.0,1,2827.612053
-10.0,1,2827.63986
-10.0,1,2827.660006
-10.0,1,2827.688075
-10.0,1,2827.708788
-10.0,1,2827.737992
-10.0,1,2827.757777
-10.0,1,2827.787154
-10.0,1,2827.808862
-10.0,1,2827.840127
-10.0,1,2827.860244
-10.0,1,2827.891166
-10.0,1,2827.913109
-10.0,1,2827.940946
-10.0,1,2827.960509
-10.0,1,2827.986704
-10.0,1,2828.005294
-10.0,1,2828.036136
-10.0,1,2828.05801
-10.0,1,2828.084284
-10.0,1,2828.104703
-10.0,1,2828.136017
-10.0,1,2828.155199
-10.0,1,2828.179567
-10.0,1,2828.202483
-10.0,1,2828.232278
-10.0,1,2828.250567
-10.0,1,2828.276515
-10.0,1,2828.294451
-10.0,1,2828.324132
-10.0,1,2828.342021
-10.0,1,2828.366299
-10.0,1,2828.384437
-10.0,1,2828.412369
-10.0,1,2828.433466
-10.0,1,2828.459212
-10.0,1,2828.481375
-10.0,1,2828.513675
-10.0,1,2828.534901
-10.0,1,2828.559993
-10.0,1,2828.5782
-10.0,1,2828.60906
-10.0,1,2828.629616
-10.0,1,2828.657148
-10.0,1,2828.676965
-10.0,1,2828.706443
-10.0,1,2828.725732
-10.0,1,2828.754603
-10.0,1,2828.774776
-10.0,1,2828.804038
-10.0,1,2828.822639
-10.0,1,2828.849973
-10.0,1,2828.868564
-10.0,1,2828.897927
-10.0,1,2828.916858
-10.0,1,2828.943209
-10.0,1,2828.963911
-10.0,1,2828.992424
-10.0,1,2829.010727
-10.0,1,2829.038371
-10.0,1,2829.060312
-10.0,1,2829.087681
-10.0,1,2829.106121
-10.0,1,2829.131797
-10.0,1,2829.14994
-10.0,1,2829.179709
-10.0,1,2829.201548
-10.0,1,2829.227923
-10.0,1,2829.247173
-10.0,1,2829.278572
-10.0,1,2829.297482
-10.0,1,2829.323534
-10.0,1,2829.342597
-10.0,1,2829.375082
-10.0,1,2829.394701
-10.0,1,2829.420761
-10.0,1,2829.440298
-10.0,1,2829.475928
-10.0,1,2829.494774
-10.0,1,2829.52041
-10.0,1,2829.53988
-10.0,1,2829.568639
-10.0,1,2829.590113
-10.0,1,2829.616446
-10.0,1,2829.636563
-10.0,1,2829.666112
-10.0,1,2829.687547
-10.0,1,2829.71409
-10.0,1,2829.733215
-10.0,1,2829.761897
-10.0,1,2829.781616
-10.0,1,2829.8095
-10.0,1,2829.82871
-10.0,1,2829.858565
-10.0,1,2829.87898
-10.0,1,2829.906857
-10.0,1,2829.92625
-10.0,1,2829.955026
-10.0,1,2829.974529
-10.0,1,2830.00357
-10.0,1,2830.023037
-10.0,1,2830.056942
-10.0,1,2830.07725
-10.0,1,2830.104688
-10.0,1,2830.123635
-10.0,1,2830.153098
-10.0,1,2830.171208
-10.0,1,2830.199572
-10.0,1,2830.22096
-10.0,1,2830.248689
-10.0,1,2830.267889
-10.0,1,2830.291881
-10.0,1,2830.311938
-10.0,1,2830.339115
-10.0,1,2830.35798
-10.0,1,2830.382982
-10.0,1,2830.401271
-10.0,1,2830.432105
-10.0,1,2830.451259
-10.0,1,2830.48036
-10.0,1,2830.499127
-10.0,1,2830.532422
-10.0,1,2830.551261
-10.0,1,2830.608192
-10.0,1,2830.643912
-10.0,1,2830.682226
-10.0,1,2830.707482
-10.0,1,2830.740685
-10.0,1,2830.760992
-10.0,1,2830.790706
-10.0,1,2830.811213
-10.0,1,2830.837641
-10.0,1,2830.857268
-10.0,1,2830.886332
-10.0,1,2830.905834
-10.0,1,2830.931604
-10.0,1,2830.95317
-10.0,1,2830.981712
-10.0,1,2830.999852
-10.0,1,2831.025092
-10.0,1,2831.05092
-10.0,1,2831.081185
-10.0,1,2831.09978
-10.0,1,2831.126083
-10.0,1,2831.145391
-10.0,1,2831.177103
-10.0,1,2831.19899
-10.0,1,2831.226269
-10.0,1,2831.244711
-10.0,1,2831.276706
-10.0,1,2831.294889
-10.0,1,2831.319817
-10.0,1,2831.338362
-10.0,1,2831.369297
-10.0,1,2831.387646
-10.0,1,2831.413711
-10.0,1,2831.43555
-10.0,1,2831.476942
-10.0,1,2831.49555
-10.0,1,2831.519389
-10.0,1,2831.538966
-10.0,1,2831.571283
-10.0,1,2831.591614
-10.0,1,2831.615684
-10.0,1,2831.634395
-10.0,1,2831.661828
-10.0,1,2831.682013
-10.0,1,2831.706187
-10.0,1,2831.726369
-10.0,1,2831.75366
-10.0,1,2831.774038
-10.0,1,2831.799115
-10.0,1,2831.817132
-10.0,1,2831.845015
-10.0,1,2831.863523
-10.0,1,2831.891742
-10.0,1,2831.913403
-10.0,1,2831.94138
-10.0,1,2831.959454
-10.0,1,2831.988179
-10.0,1,2832.008047
-10.0,1,2832.038892
-10.0,1,2832.058553
-10.0,1,2832.086259
-10.0,1,2832.106251
-10.0,1,2832.142624
-10.0,1,2832.162703
-10.0,1,2832.192788
-10.0,1,2832.213285
-10.0,1,2832.243836
-10.0,1,2832.264087
-10.0,1,2832.290486
-10.0,1,2832.311923
-10.0,1,2832.341869
-10.0,1,2832.36443
-10.0,1,2832.390111
-10.0,1,2832.409946
-10.0,1,2832.438572
-10.0,1,2832.458364
-10.0,1,2832.490175
-10.0,1,2832.516127
-10.0,1,2832.543712
-10.0,1,2832.56299
-10.0,1,2832.58936
-10.0,1,2832.609458
-10.0,1,2832.637389
-10.0,1,2832.656178
-10.0,1,2832.68079
-10.0,1,2832.700983
-10.0,1,2832.732102
-10.0,1,2832.752059
-10.0,1,2832.787501
-10.0,1,2832.808876
-10.0,1,2832.843175
-10.0,1,2832.865726
-10.0,1,2832.895202
-10.0,1,2832.913962
-10.0,1,2832.947057
-10.0,1,2832.967404
-10.0,1,2832.997489
-10.0,1,2833.018146
-10.0,1,2833.057513
-10.0,1,2833.08709
-10.0,1,2833.117473
-10.0,1,2833.140193
-10.0,1,2833.174405
-10.0,1,2833.203666
-10.0,1,2833.232357
-10.0,1,2833.25716
-10.0,1,2833.289125
-10.0,1,2833.31014
-10.0,1,2833.338311
-10.0,1,2833.361099
-10.0,1,2833.390363
-10.0,1,2833.41127
-10.0,1,2833.443252
-10.0,1,2833.47754
-10.0,1,2833.50942
-10.0,1,2833.527491
-10.0,1,2833.563087
-10.0,1,2833.648228
-10.0,1,2833.740909
-10.0,1,2833.796308
-10.0,1,2833.847423
-10.0,1,2833.88967
-10.0,1,2833.953029
-10.0,1,2833.994361
-10.0,1,2834.061322
-10.0,1,2834.107723
-10.0,1,2834.175453
-10.0,1,2834.225494
-10.0,1,2834.268118
-10.0,1,2834.295129
-10.0,1,2834.346258
-10.0,1,2834.378034
-10.0,1,2834.422302
-10.0,1,2834.455057
-10.0,1,2834.489915
-10.0,1,2834.51664
-10.0,1,2834.562129
-10.0,1,2834.592966
-10.0,1,2834.638176
-10.0,1,2834.673144
-10.0,1,2834.715311
-10.0,1,2834.776632
-10.0,1,2834.838118
-10.0,1,2834.874579
-10.0,1,2834.903974
-10.0,1,2834.926139
-10.0,1,2834.964315
-10.0,1,2834.98546
-10.0,1,2835.013729
-10.0,1,2835.042731
-10.0,1,2835.103626
-10.0,1,2835.131201
-10.0,1,2835.168772
-10.0,1,2835.203886
-10.0,1,2835.256632
-10.0,1,2835.288713
-10.0,1,2835.320435
-10.0,1,2835.340734
-10.0,1,2835.38326
-10.0,1,2835.403393
-10.0,1,2835.433661
-10.0,1,2835.45276
-10.0,1,2835.489168
-10.0,1,2835.509876
-10.0,1,2835.542543
-10.0,1,2835.561645
-10.0,1,2835.59193
-10.0,1,2835.610784
-10.0,1,2835.637504
-10.0,1,2835.655082
-10.0,1,2835.68112
-10.0,1,2835.706509
-10.0,1,2835.730587
-10.0,1,2835.749128
-10.0,1,2835.777323
-10.0,1,2835.79831
-10.0,1,2835.823135
-10.0,1,2835.841377
-10.0,1,2835.869717
-10.0,1,2835.888204
-10.0,1,2835.915257
-10.0,1,2835.934354
-10.0,1,2835.963018
-10.0,1,2835.981182
-10.0,1,2836.008981
-10.0,1,2836.02712
-10.0,1,2836.060214
-10.0,1,2836.080343
-10.0,1,2836.108666
-10.0,1,2836.127332
-10.0,1,2836.155742
-10.0,1,2836.174386
-10.0,1,2836.204973
-10.0,1,2836.227537
-10.0,1,2836.25614
-10.0,1,2836.276987
-10.0,1,2836.302166
-10.0,1,2836.323242
-10.0,1,2836.353771
-10.0,1,2836.372629
-10.0,1,2836.39891
-10.0,1,2836.422312
-10.0,1,2836.474572
-10.0,1,2836.500534
-10.0,1,2836.527055
-10.0,1,2836.546535
-10.0,1,2836.578662
-10.0,1,2836.597056
-10.0,1,2836.622682
-10.0,1,2836.644567
-10.0,1,2836.673613
-10.0,1,2836.692217
-10.0,1,2836.718344
-10.0,1,2836.74004
-10.0,1,2836.768623
-10.0,1,2836.790136
-10.0,1,2836.843374
-10.0,1,2836.866826
-10.0,1,2836.896089
-10.0,1,2836.914994
-10.0,1,2836.939762
-10.0,1,2836.962448
-10.0,1,2836.990657
-10.0,1,2837.009409
-10.0,1,2837.03499
-10.0,1,2837.066231
-10.0,1,2837.10129
-10.0,1,2837.121417
-10.0,1,2837.145422
-10.0,1,2837.16625
-10.0,1,2837.200554
-10.0,1,2837.220191
-10.0,1,2837.244198
-10.0,1,2837.267082
-10.0,1,2837.295393
-10.0,1,2837.313762
-10.0,1,2837.338197
-10.0,1,2837.356857
-10.0,1,2837.386105
-10.0,1,2837.404264
-10.0,1,2837.429317
-10.0,1,2837.44981
-10.0,1,2837.484509
-10.0,1,2837.502905
-10.0,1,2837.528903
-10.0,1,2837.54744
-10.0,1,2837.578186
-10.0,1,2837.598713
-10.0,1,2837.62416
-10.0,1,2837.643573
-10.0,1,2837.673932
-10.0,1,2837.698596
-10.0,1,2837.724661
-10.0,1,2837.745217
-10.0,1,2837.775622
-10.0,1,2837.799611
-10.0,1,2837.826785
-10.0,1,2837.845815
-10.0,1,2837.874023
-10.0,1,2837.894963
-10.0,1,2837.919477
-10.0,1,2837.93696
-10.0,1,2837.966586
-10.0,1,2837.985331
-10.0,1,2838.014622
-10.0,1,2838.03339
-10.0,1,2838.067396
-10.0,1,2838.086426
-10.0,1,2838.112794
-10.0,1,2838.13166
-10.0,1,2838.16323
-10.0,1,2838.180279
-10.0,1,2838.21061
-10.0,1,2838.229509
-10.0,1,2838.255557
-10.0,1,2838.273673
-10.0,1,2838.296617
-10.0,1,2838.318165
-10.0,1,2838.347344
-10.0,1,2838.367377
-10.0,1,2838.394431
-10.0,1,2838.4235
-10.0,1,2838.487998
-10.0,1,2838.510817
-10.0,1,2838.540903
-10.0,1,2838.561143
-10.0,1,2838.591091
-10.0,1,2838.610646
-10.0,1,2838.640589
-10.0,1,2838.659917
-10.0,1,2838.691263
-10.0,1,2838.711313
-10.0,1,2838.742456
-10.0,1,2838.762477
-10.0,1,2838.79274
-10.0,1,2838.81221
-10.0,1,2838.840935
-10.0,1,2838.86147
-10.0,1,2838.891849
-10.0,1,2838.911674
-10.0,1,2838.940681
-10.0,1,2838.960802
-10.0,1,2838.996588
-10.0,1,2839.014465
-10.0,1,2839.036515
-10.0,1,2839.059915
-10.0,1,2839.085685
-10.0,1,2839.102931
-10.0,1,2839.126678
-10.0,1,2839.143944
-10.0,1,2839.172714
-10.0,1,2839.193839
-10.0,1,2839.218544
-10.0,1,2839.236202
-10.0,1,2839.267229
-10.0,1,2839.285713
-10.0,1,2839.309008
-10.0,1,2839.327126
-10.0,1,2839.357588
-10.0,1,2839.375851
-10.0,1,2839.400086
-10.0,1,2839.418211
-10.0,1,2839.443845
-10.0,1,2839.465919
-10.0,1,2839.48991
-10.0,1,2839.508159
-10.0,1,2839.536068
-10.0,1,2839.553891
-10.0,1,2839.580035
-10.0,1,2839.598524
-10.0,1,2839.62572
-10.0,1,2839.643682
-10.0,1,2839.668078
-10.0,1,2839.688924
-10.0,1,2839.71541
-10.0,1,2839.7318
-10.0,1,2839.756539
-10.0,1,2839.775859
-10.0,1,2839.805984
-10.0,1,2839.824737
-10.0,1,2839.846902
-10.0,1,2839.864364
-10.0,1,2839.892732
-10.0,1,2839.910494
-10.0,1,2839.935562
-10.0,1,2839.953938
-10.0,1,2839.983208
-10.0,1,2840.002383
-10.0,1,2840.028236
-10.0,1,2840.046196
-10.0,1,2840.077051
-10.0,1,2840.098515
-10.0,1,2840.124907
-10.0,1,2840.145846
-10.0,1,2840.172447
-10.0,1,2840.196036
-10.0,1,2840.221629
-10.0,1,2840.239428
-10.0,1,2840.270682
-10.0,1,2840.28716
-10.0,1,2840.313104
-10.0,1,2840.331368
-10.0,1,2840.360853
-10.0,1,2840.38064
-10.0,1,2840.408864
-10.0,1,2840.428276
-10.0,1,2840.45757
-10.0,1,2840.479045
-10.0,1,2840.507586
-10.0,1,2840.527475
-10.0,1,2840.557075
-10.0,1,2840.57635
-10.0,1,2840.602814
-10.0,1,2840.629629
-10.0,1,2840.656592
-10.0,1,2840.673373
-10.0,1,2840.695674
-10.0,1,2840.714338
-10.0,1,2840.741273
-10.0,1,2840.759633
-10.0,1,2840.783655
-10.0,1,2840.803998
-10.0,1,2840.833086
-10.0,1,2840.852307
-10.0,1,2840.877121
-10.0,1,2840.896046
-10.0,1,2840.925838
-10.0,1,2840.944152
-10.0,1,2840.969061
-10.0,1,2840.990682
-10.0,1,2841.016178
-10.0,1,2841.036165
-10.0,1,2841.06604
-10.0,1,2841.083298
-10.0,1,2841.109914
-10.0,1,2841.128216
-10.0,1,2841.154549
-10.0,1,2841.173419
-10.0,1,2841.205122
-10.0,1,2841.224239
-10.0,1,2841.252312
-10.0,1,2841.27704
-10.0,1,2841.305039
-10.0,1,2841.324241
-10.0,1,2841.351141
-10.0,1,2841.368744
-10.0,1,2841.396148
-10.0,1,2841.414606
-10.0,1,2841.438878
-10.0,1,2841.459183
-10.0,1,2841.487113
-10.0,1,2841.505788
-10.0,1,2841.530682
-10.0,1,2841.551388
-10.0,1,2841.580041
-10.0,1,2841.599134
-10.0,1,2841.623383
-10.0,1,2841.642243
-10.0,1,2841.671466
-10.0,1,2841.690885
-10.0,1,2841.715439
-10.0,1,2841.734746
-10.0,1,2841.765952
-10.0,1,2841.782879
-10.0,1,2841.807358
-10.0,1,2841.828368
-10.0,1,2841.857296
-10.0,1,2841.87844
-10.0,1,2841.904885
-10.0,1,2841.925184
